from_addr,payments,recipients,usdc
0x5fa432450907535b9f916d2f05b704fcdb059d8d,1,1,288.090000
0x5fa83e48246721817596bade3d50db3b1b687551,1,1,55.270000
0x5fb10ad71bc90658bdb8a42f90569f87d3604cd8,1,1,0.747487
0x5fb4560a20596f24978721758e23ce64e2170647,1,1,0.100000
0x5fbe4932ff1fe7314995da3e3c9de79de01b5b35,1,1,0.010000
0x5fc2ef25719f01d1babd3a91ac208f324f184a35,1,1,116.040000
0x5fd9c6ac5078bc7408e6e9a48c2e7632231f4c28,1,1,139.620000
0x5fd9dffa5e9c1493bccd1535c1d472ed112abd5c,1,1,582.120000
0x5fe2eccd2b5bf69a02d1632e0174e26b95236d51,1,1,0.100000
0x5fe5e2a05db1ebcfb87cc384b731599afd467f58,1,1,494.550000
0x5ff21d35feaf47e0d0c4ce0a2a2a9738562d2a25,1,1,0.100000
0x5ff3fb2fd92d636690d0662eec5a43c56eb7c167,1,1,32.810000
0x5ffc11cbdf0480e0745f1c6456226b808c8b007e,1,1,0.010000
0x6006adfd94a3b3fb8c4a0ac380b620d6c1cbe82d,1,1,289.000000
0x600fecdaf21c439804da74de8c637ab739b36a59,1,1,0.010000
0x602391cced98c858fb101ba01183362d9a6b69a2,1,1,0.010000
0x6059a38b851f212adab9faded012b397cd00f7da,1,1,45.450000
0x6059efc88f5d2d7ba4b9b377c23b801efcf3e4d3,1,1,192.876870
0x60633925643b84535a202db96b5226aa2fdd1e73,1,1,116.400000
0x606bdae028c0ece41b25ad66a611ab4b32e81f87,1,1,13.490000
0x606c373c84a1fcc1053f73d7af4c6b3dc570c051,1,1,0.010000
0x606da5a992e2a2b0359c36f5cac3ea0a1d98fa7b,1,1,204.053650
0x60765d925af0e76db733d6e99a9db2ce22e488b8,1,1,0.100000
0x60782aadc4677d2f259e5cc2bc4d6acf7a951bdb,1,1,0.290000
0x60913935e253500edbf70167358ccf9832ebe654,1,1,0.100000
0x6097c3f57cd62f7448aa0ff911a6cf996be80b45,1,1,55.350000
0x609e674ee7f53a1640a2d5eea218d4a7d1020b90,1,1,44.200000
0x60a7d9da3a5023f91de4458367e87f53b7adc960,1,1,0.100000
0x60b5c874c06978f0c52fa38d74a13cdcbc0dbc44,1,1,0.030000
0x60e0c358e81379da554d515e2a402fd1e5157088,1,1,5.390000
0x60e9e2b97d8f50255a4e0a216cf41a01516cfbd5,1,1,3.820000
0x60ed79aaa30f4b35d2c8be0bb42607e319c2f4ff,1,1,113.760000
0x60f0056abd58300d18ba0566c4458dea98039b40,1,1,0.010000
0x60f05d868263a538923665b24f10d0d929d5940d,1,1,0.100000
0x610195bd765d922ff06483b52e9e413d9f6c951a,1,1,0.010000
0x6106f113ea6131f87dbce5b92972b97d8ec042e5,1,1,15.050000
0x61189994e0b7d0653fef8eb62cd5b0825e6cfb4c,1,1,0.100000
0x6118ccbcb6ead02a2b400df9c26a27e4ca4eff88,1,1,157.610000
0x6139fc75c4ccb6d236ed6b9d3495ccc75f375dcb,1,1,0.100000
0x614034b2686a0bbdff5bf1b3379cc90a5e2a7e02,1,1,0.100000
0x61464725ce7b462c1f4469623f767623028464f6,1,1,0.250000
0x614aaa6e09b7dfb7bf1997eee71dbd9abacba503,1,1,0.100000
0x61514eb94dca3c4d74d36683f0ea3e1e30eb061e,1,1,80.700000
0x616a8635117964c92c371681a9b7208af6caaccb,1,1,35.310000
0x616e142d8a7ebe8a3c99fd991fdbce7c8119bfce,1,1,0.100000
0x616f39a78d075167a133be1c282aa3c01e90f9c2,1,1,229.814957
0x6170dd2bf3b82f9aaa4db09898dfc4ad666032c3,1,1,227.920000
0x61735dc5ebf3bf5af6920abcf6dc8c19ca41c132,1,1,0.005000
0x617aed9b43e97ed134537c8f107356ec6597c4fd,1,1,1.850000
0x617cfa3766de9732bd21e3faaf58dac9c65ff1e1,1,1,22.330000
0x6182f2683a76219d951642bee13c3a9aeff852fe,1,1,0.010000
0x61918295ef380569cb07f5138259b2df5bb1be42,1,1,4.120000
0x61953baeadb4f6119d4c443294b88351cb4870cd,1,1,0.010000
0x61a5cdf242dfa75687e51c5eadfa92a44a2fbcb7,1,1,13.130000
0x61ad695522ec6311115e7a1073b15e2d1917018d,1,1,0.100000
0x61b4867542b85cb910c76fac2efbbb72926912d3,1,1,40.800000
0x61c3ce7082ef4894b07985332ce4a5ec12c83f23,1,1,6.050000
0x61c5dbb617d321c61d6a903aefd074b9dddfc6c4,1,1,35.350000
0x61dddf96d95d785bb836575e4a9005a08cb8ebba,1,1,0.010000
0x61de35637977f3ec7c8cf2bc2898aea63a1a8c9e,1,1,0.010000
0x61e83c8fea4eb252147110e79cc8ba21b63bff9d,1,1,0.010000
0x61eff9b689fc4d5b0cd351f658e7fdd1160de119,1,1,9.000000
0x61f66493f2437b242e3d2538013fd07e8a2ef5e0,1,1,0.010000
0x61f9fd4e872f85a0317bae3e0fb03f75c8529bfc,1,1,0.100000
0x61fd32de2fa7e99062f1e9366f7201b38c4adee4,1,1,0.100000
0x62067346cad9eacf06f0e32bb88225feec1b987f,1,1,0.010000
0x621a5c3f3da5c2a6189e2f6194379d49cf99b1b3,1,1,100.000000
0x621df14ec474c50fe70d9ba26bb818e6421f4c95,1,1,99.000000
0x62221f9af3eb965fac0087e469d66ecc8f7b96da,1,1,21.670000
0x6228a9dffac0653370d494118302a219fe776c0a,1,1,0.999532
0x622ac9fa76c385862384d338de383052a6b3ba6e,1,1,0.100000
0x622ed20c8bea76ce57001ab72102ad84f4333732,1,1,189.000000
0x623be6ea87af5926d22304b27e773684e24b46ee,1,1,0.100000
0x625d237b018a734bbfde609f5779e4ffe5857d5d,1,1,0.010000
0x625f612d3b1b3ff4caa58d2a7b4ff1ae663701d0,1,1,0.100000
0x626e893e7cb110fed5a680947a2768ab782559eb,1,1,0.010000
0x6276241f5174d44083cc845b07564237f9c509e8,1,1,28.530000
0x628d3baffd3adb43bdc68d0687f4a09f526b3df6,1,1,58.030000
0x6291e2a302e73f20a61b98a8dfa3fd160aa696f4,1,1,68.470000
0x629214160a9738e01f16a71af15aa7992ee57a4c,1,1,53.466473
0x6292c2152f7945a68985f8d556ca084d5f75f3c1,1,1,0.008500
0x629b814cdbed1f59de7ddcab0bd48803d5728c2c,1,1,70.800000
0x629e79ed156094163fa56f14f1aa0a075e7ac4b0,1,1,47.120000
0x62a56184276898141c1cc389c7693d5ca873afc6,1,1,54.380000
0x62ac2e597b7456001c17032fc134a257089c767e,1,1,0.005784
0x62afa0330042f6663749d50e16da52aa99a8316f,1,1,0.100000
0x62b6f5e217df040c52794bd3e75fc931f1f10088,1,1,20.400000
0x62d0dfe9873fe2e711aeac8ce0027ffc5674c336,1,1,0.100000
0x62df54654874e9d527d4ce0c56e76b455c931348,1,1,0.005000
0x62e02fa7e9e4358b15a04041376b585e88a3d22f,1,1,0.100000
0x62e51862d0c5561bb6f6d2116499b068bab344bd,1,1,22.820000
0x62e6d4c7052cb2864e82b21a032aba994bad2f3b,1,1,50.000000
0x62fe921c85263b90f21bb01d7fb48af38c241844,1,1,250.000000
0x62fff940b358e0919d6f2bd454dd22846c541c54,1,1,0.100000
0x630dfb024ddc5ef8013244a096b894acb6a5fd49,1,1,35.740000
0x63102325e4d82a1bbb727661861aa6554773b596,1,1,0.100000
0x63127a2f2074fbe0686df88961e19ed1bd7d8b78,1,1,0.100000
0x6319da62a2d5d30f44c5b948e68deba3106b4b7a,1,1,0.100000
0x631cc7236ce665efd6d106b9641da3d97e3c7195,1,1,341.910000
0x6321ba1342e9f8471ed42b18eb6357cecace0358,1,1,0.100000
0x632730254b584938f77fcf2c4f81ea51e46fa485,1,1,17.600000
0x6329aa752147f0b91ae23cbef68bd513c5cd6ad7,1,1,0.010000
0x632e552dc058139461fd52e96978354b75cc9ff8,1,1,36.300000
0x633923280af259c4a3e54ae8bca5dc9cdb81dd7d,1,1,115.630000
0x633de31cb58c861f24bab3a9344bfc4d171aa91e,1,1,5.000000
0x635ba44b4c41f632d8678e875d2c94f2de855057,1,1,0.100000
0x635fea24422857d41d70cf2cb38cb969faf582e4,1,1,4.760000
0x636be32ce6530b096ec373dded0b88ea6ac5e683,1,1,0.100000
0x637132cb5e3801698f68041a5b408ed5069d0c9e,1,1,0.005000
0x63800d79cb7e49e2314d413dbc04ceeea05c590e,1,1,0.100000
0x6387091e3f19767f2921cdf1da7ad98d0f35a5d8,1,1,0.100000
0x63945b896e288f953861ae51f730f43cf784a041,1,1,137.710000
0x6395f1a6e9c690a9e792b26c2be099092285e950,1,1,115.280000
0x63985ba0d9ad0dbc222b97a4e91d8d7d86d16a08,1,1,0.005000
0x63b786f44df4b8ed1e53ed1c0611063d5bd20866,1,1,169.100000
0x63bb2689a39f459f424cfd830382c7167a353028,1,1,126.950000
0x63bc42aec3028a2cd19dac367f1f728dbbfd9414,1,1,0.010000
0x63c39e7a34ec5e609a9447824524faebfa20e63a,1,1,21.050000
0x63e4822bd898a95875c4d2616dd6266437214fe2,1,1,0.000150
0x63e8008c4f0da529285ff84b2627ef08d9134fe2,1,1,0.000010
0x63f5a3bb6b2d8cdfff2b6c2e0475088c29ac5779,1,1,0.010000
0x6414ceaae30610e4552aae4b2df5175987d8c8df,1,1,75.000000
0x641d1d1abbcf62e420f35ee02d729e9ef47c68d7,1,1,0.010000
0x641d6cdce48c4ced8bbfa55ae42b00bffec90b96,1,1,100.000000
0x642260e3b7429a58fbfc8817c81009112a7c5075,1,1,10.050000
0x64324f6cb02936ab31009ff3044e10ba86d345b7,1,1,0.100000
0x6433cd9b2b712b496e3e243020527dbc38df02fd,1,1,0.000150
0x643ce42c4d592e260af0f61261c71c8ed51702fd,1,1,0.000024
0x644b29aec4cfb0718edc91ca289638e4a865f23f,1,1,57.610000
0x6451c161995b2ef9bec013b6022ceaa7aa6157c3,1,1,0.007000
0x645c0077f86dbaa7b8d660dd6c5031841925bdaa,1,1,0.010000
0x64616c87efe48a274aab29e66a9469ad325ee0e5,1,1,517.200000
0x64747707171ce1cc3733befd5b54fecc5cb55bac,1,1,104.050000
0x6476bb9a281ce5984a6424511e678590a8eede81,1,1,510.000000
0x64813df6734ab0bd5b7d5565e2f7cffc69b55280,1,1,69.960000
0x648350ab388efeabca62f6468c04f12530e72982,1,1,2.760000
0x648d8e7af2e48284a2eaa0b96d67af770eeca6fd,1,1,1.200000
0x6495cc08d497423532ce9fb1048ab59d62b9a7e6,1,1,0.010000
0x64d2e5a12979437a26e3c6942cb65d3f691b2ea3,1,1,0.010000
0x64d6115291add3120d1036a53b5d9dbdfa4de312,1,1,173.789672
0x64e26f51d333b6612eeecdfbac4033b62f743c54,1,1,0.100000
0x64e80d4a186bf5afbacdd8f5e881c7a49991f82e,1,1,32.410000
0x64efb5c6e880c97b9cf0412f0f2aff45e15a260b,1,1,0.010000
0x64f079abf11a1baabbb6520f3034bd74dc12fdf0,1,1,500.000594
0x64f6836c11255a2dc873c7d0f70efddb09f88614,1,1,0.005000
0x65112837efcc05583b1e3ad8701def22ebc8defe,1,1,200.000000
0x6515c6f03e5c8e98f50840fec784852b82afff1e,1,1,0.100000
0x65195590c03c963d8baca4f12d4f9426998d6e74,1,1,0.100000
0x6520c5fb849215a3e6f83ccc83ab5b2d2efffd0d,1,1,0.025200
0x652917501e7e0f95394ccde20cbc6586c6c60dbf,1,1,0.100000
0x6537b6bfd6502fcb00e3f4053e3fe01e8abe4ac3,1,1,0.010000
0x653a52a8545b5f302158cfdadc8a26f8e704d4ea,1,1,0.005000
0x653d18d1c6eb9a7c9d79405c2c650c12438ca615,1,1,0.003000
0x6542d578aa8faa344441426dcdeabb2c2aef7687,1,1,68.620000
0x654c14cf62528823a163be7bf7878124b6522ca8,1,1,0.010000
0x655120bdca329cc1a3abb5ce7540f82f10a4667e,1,1,51.000000
0x655befb8a7da3daad789732d0ceef9bbdac5946a,1,1,0.005000
0x656bc020635694c6e8e8e6eecdffd6c4516ee5f0,1,1,57.730000
0x657580a975e639acf39c49d7c642e6c13c74dee8,1,1,57.620000
0x657af5a41aac50f1e99aa2857bbfd9dde73c71ab,1,1,0.010000
0x6580bc2cda85953de357b446bc3fcfc15e88742c,1,1,0.100000
0x65866ce8a7589d007d8356660bd27929f1b5e9d7,1,1,0.100000
0x658791b30de3a753d09231b1f6666c9cac86c413,1,1,108.770000
0x658d537b37c7eed625a518cdabd3fd40d3f5b864,1,1,0.003000
0x659030e2e00f37123878614ee8a51a50beb23434,1,1,239.910000
0x6597ce8f8850d35101f532b0ca8ffcfcac21458c,1,1,1020.000000
0x65a7f893c6b27854197a0789ae58690e741f11e4,1,1,0.100000
0x65d345e14a6fedde8cec35c53099a15ad2e93f55,1,1,13.898293
0x65e5272ce2fc109a4a2f115d4eefce6010f7c7ba,1,1,166.050000
0x65e5eefc0931e2dffc5fe3ca104a527f908eeefa,1,1,0.005000
0x65e6ba124f176dd1a6284dca46171be14f652653,1,1,28.890000
0x65e9ec83fc2ebb976bcf245e8a6736c7609ca93b,1,1,46.620000
0x65fb0bc147c383ae4fffe1c8e6a651baf784e815,1,1,3.620000
0x65ff2ba7f4e5927f6a3c764174f89196c0db857a,1,1,0.010000
0x660672771f0dedfa757841423809c01727002c87,1,1,10.000000
0x660906ca497412a7513b8fdd16d40da0575ea8a7,1,1,11.610000
0x660af7bf3bfeb220dfffd78d3206f8876fc0e6c3,1,1,117.576554
0x6610a0d7ed2c9077341c11cf7f2bc14e441d3d8b,1,1,6.730000
0x661dd3262f9a94e3509dd244d5c829777eb395d4,1,1,26.520089
0x661eae31ec669aa63d5aa114fa7b300753152c11,1,1,0.000001
0x661f433b48813749fe3d9d9cad35d292f0bce0bf,1,1,0.010000
0x662526c5bdfe0def1692f63025540f7dfe7e1266,1,1,0.100000
0x662ed73a8ff4e70858fe176bf0fc844fc7d47e82,1,1,21.780000
0x6632caa54619f1ef3e8a5eb8590fe666b40fcb0b,1,1,0.010000
0x6666ebc4084d381332fdad530f657cbbfdcd00bd,1,1,0.100000
0x6670dfcfd933dda478c69b11cab7fe893ba2d355,1,1,0.010000
0x66776eb6704af91542cf59d0721e84f019d9ded6,1,1,33.150000
0x6681439691c34059515fa6b7b7e01c27ae45f0bd,1,1,409.510000
0x6685d31514be507971dda2a25480359e9020f317,1,1,0.005000
0x66a5b9504aee14f597e57a01ee3d461bf2d7eb32,1,1,0.100000
0x66b37301db5de94abbfbaf0a981839181cf61003,1,1,0.100000
0x66c74f6344468773f480a81374085e20d41b7e00,1,1,237.790000
0x66dd9b34b72694259a91e366569f2075e51923c9,1,1,0.010000
0x66e18a024f9dc72b409c16f25a63ad56b4428bb4,1,1,0.005000
0x66e84b90761d6207bbd99c84aa5e3527343e9e05,1,1,22.340983
0x66eda2b83cd797ab37be77685ced79ce1f9da666,1,1,0.380000
0x670128621ced0b9258042033aacd506890d366c4,1,1,0.100000
0x6702682b72d358194c69562fa10c6f2f4c4a50dd,1,1,0.100000
0x6705300ef58af4a1469bfb17dd39eee0ff36a28a,1,1,10.940000
0x67081954a07bcd67d915bc245245ed169a46f3e3,1,1,11.490103
0x67087341630f367b9a15310f442e92b47dadaa9e,1,1,0.000150
0x671d2c80de834f83c26fd21f49ce6559b9d50694,1,1,1.180000
0x6721d001fcc3d35a23aa24a5580b9693a0d4a344,1,1,0.012600
0x673499b6711982974187286fc9d648f88ec660e4,1,1,15.970000
0x673ea94016fc0b8c86f81b351c31420b1a35715c,1,1,2.550000
0x673f7251228a78f6a137f5028141852d91da0239,1,1,288.440000
0x6740960a6f6f90637947d17df6fd67d8b725ae63,1,1,0.005000
0x675628bdd47492c1c098b91486ee1ecdecb0517b,1,1,0.100000
0x675b4b401f78273566592a1121dbf92abe9d46ae,1,1,61.920000
0x676be3616113fa286036c25a03eb961b54b05a41,1,1,6.350000
0x678385cdc4461761d8b2cff0a84bc176af5ea8b8,1,1,26.670000
0x67844cd91ee663616be47f99e059e097c85aaced,1,1,50.500000
0x679c3e90d9b44c478fabb50a901a39b2e8ce1ca5,1,1,0.100000
0x67a21b763f5b6a11760fc75b975285e4b862e938,1,1,0.100000
0x67a3c13305847bf23033c0a55529d62e903c9774,1,1,0.005000
0x67b2c785adb6857b632b152f93717160faf79a6f,1,1,0.100000
0x67bfbec60895be54498b3f06ab19db6a4dc8a5a7,1,1,4.770000
0x67d2268e2b76ca0351dceaa614e270ee8f4d976d,1,1,0.010000
0x67d800334f45964737836f5b862f84e83451e945,1,1,16.000000
0x67d87112dbef4e131311f1756a5e876a6a4022e9,1,1,0.100000
0x67e9c333b3eeed29fa54b6b06b99d4e3f0cc9d52,1,1,0.005000
0x67fb333505fa7781a5bf4ecad79d6f9014487f65,1,1,59.410000
0x680cf6191e724415c04ead4629721a20d70dd7e1,1,1,115.570000
0x6824ba311ef67655b89b3eac53d8967750b105e7,1,1,224.840000
0x6828c5fee1f8da715abdf1602cb79b7ba9be167b,1,1,7.840000
0x682f41fad723c1babbd2354f78c3b5cbeae83797,1,1,0.010000
0x6839321c4f78cc52dd1121b7e87948452bdb6e62,1,1,270.930000
0x683f72141eed376c55c2d6ff6134f829fff8212d,1,1,24.010000
0x685cdb0cc6332a76821b57b91ade90ad8bef9c93,1,1,0.100000
0x686642a29a9fbbcd35baf61f587997bbdda88d38,1,1,204.000000
0x6867ef8c1904a10e31d856ebbc5d6acf91dbe48a,1,1,2.000000
0x686e2abbdaeec05cd8b13fd61c0a75b359f85527,1,1,2.010000
0x68809530c6e9cc1d010c564fe71f49e74863229a,1,1,0.003000
0x689245515004ca8d400831c7618a6a0245363858,1,1,0.010000
0x68963455770c815f944cd28bf0a3798028066fb9,1,1,0.100000
0x68a0309e5c1a8450aa3d875412e32d6eddff9f49,1,1,20.000000
0x68a0a924d3182f1b8949224785fdee5746abce51,1,1,109.010000
0x68b16119675c60c316d991e626cc2ebf87f88cde,1,1,0.570000
0x68bc1f0631864efa7331f6189c11a638d17c42b4,1,1,230.960000
0x68c18fa74f28067896b78522290d094101fa2047,1,1,0.005000
0x68c36b8f240d9aa8fe5aa7eeb56485776c92e68f,1,1,0.010000
0x68cbb2154845c75df9c61688c1445f36dde7f6c4,1,1,0.100000
0x68d4fb255bae6022a1c53e04b9a67e2d56db38aa,1,1,0.100000
0x68db044033b67869634e8adbede837e442007cbc,1,1,116.010000
0x68eadbf8f3b367e9c10bd6c2fcd34bb41b304877,1,1,0.010000
0x68ec57ef6678663564bd4c39f85d11c1d6ba4491,1,1,31.800000
0x68f38cd88b60b723d150c18d1bdd5f868d7c672d,1,1,0.010000
0x68fe2d314f888216aabc3a347ac44625e54796e8,1,1,21.820000
0x690fdb326a106006ff0ab0ce6efe65e12150bd48,1,1,8.351549
0x6911224cd691777c9cb7baa11654fd883f609e98,1,1,34.140000
0x692493fcc221f8a8f38fdad65254da84158a4af2,1,1,0.100000
0x693839b6f9f03b48d9ef66d773ccbb06a4500065,1,1,0.100000
0x69406e6add988ae54bbb201c9b9552c7771e42da,1,1,1741.990000
0x694b9ba280bb5587c2044772fe09c60baaa729c4,1,1,348.810000
0x694f24231fc21de9006a7ec9dc229d0e97e85ea9,1,1,577.850000
0x696311443db8fd7e5e57fead53cc14f58bdaf7e8,1,1,0.010000
0x69701ba1b711aac729a18a6f4b5c97ca843919cb,1,1,0.010000
0x69775411b2306c3c01bbc560fdf6d8e08984229f,1,1,0.100000
0x6979e303c4b1ca7d6fa83878fe39df0fcf0011fa,1,1,0.100000
0x6991d835ef5e67d91daedaf7559578ef1597b5f9,1,1,40.820000
0x69a7be8d7c49234c7c9c62b5e282ec9b4889af5f,1,1,10.000000
0x69b28b22e0363610699d815a01e7243e71812983,1,1,0.280000
0x69b2f65718a8228fe24b221ab671b5d0f3f29a31,1,1,50.000000
0x69b853a4625a0d5531f6f9a65e85361401358fc5,1,1,0.000030
0x69b8817810c3747e4913e2ba64925b040a19b344,1,1,0.010000
0x69b9c7a7aec45d59191b220403988fc4a2f35b60,1,1,34.250000
0x69bb01d04553eee331f98a55472ab98c64958fc5,1,1,0.000150
0x69bea5115e6e1bbdcab9f539c07c0f2ac8c5f3c8,1,1,0.100000
0x69c95ca1461508c9ce6ffc0da8ef47d4b30106f2,1,1,106.630000
0x69d1b607538b1b044da1140e34e74197b553c1df,1,1,0.010000
0x69d9f74891368c4d78b9bc9e4931661d5b1dd440,1,1,0.010000
0x69e040b7dfd9c4e2f8dce25f1fa0a4e4a5156904,1,1,3.570000
0x69eaa3a1cba50b66ac1e9ee66d5fb4ab16e6fcbe,1,1,71.670000
0x69ef6cdb9dcda2d36d2d0f78cc7f7aed79f0314b,1,1,0.010000
0x69eff884b1dc491af21047a77d950c3c563e6ae1,1,1,22.450000
0x69fc43f371690775ddfae185a26be7b7c6044f65,1,1,2.550000
0x6a24446c276c6a5e4ca4a362f3d927c062cf162b,1,1,0.100000
0x6a2b1094534bc40fdf7e29d96c3849a142cc541d,1,1,1.690000
0x6a2c706be7eb6c6cd964b1ed93e835ddcf12f61f,1,1,58.420000
0x6a3194aa59843b1bdd08003aad79259dbdb39a3a,1,1,0.003303
0x6a348fb7e448dd80dfea15667f5e5b7aaebd7b0f,1,1,25.640000
0x6a3d150c4d56a5bf31b2b68cffa6bb8963c764a0,1,1,369.000000
0x6a5d4bb04798b0c7741992cd7b34bd4bcbfc24ff,1,1,5.780000
0x6a6260765c2d15e77f665a05125cc37035de9cab,1,1,50.000000
0x6a62c6fa6b734071d309192da16708387a1f1701,1,1,0.100000
0x6a68b07a2307ef6d3eeff2f86de331ce9947ecfb,1,1,51.000000
0x6a76c13b631938f06e423f36576be1cf7afd8a20,1,1,0.010000
0x6a7b7731b15115c07d8ea03476b786e7bf893b0a,1,1,0.100000
0x6a8b0cfbb7c38fac3916b69e27f2e46ebd4237b7,1,1,101.000000
0x6a91c8960a943811f26049f479e02bac6ada3d84,1,1,0.100000
0x6a94550261be1fc2787d9e5623d523dbb09caa2a,1,1,0.010000
0x6a97c073c2564cc1a054884ec5d7523ae8c55475,1,1,36.020000
0x6aa679dd48c6f3ef9d68e6d05e3381a55771ec80,1,1,473.260000
0x6ac1d933f1153cc78f2b53030c58f3096686a169,1,1,57.860000
0x6ac1e205ab2e92dfeb695ace30a635bc942e631c,1,1,115.320000
0x6ac390c341c41d1e045edde148c9336169eb681d,1,1,34.150000
0x6ac404da92f65dd15951850de64de12eda40d710,1,1,0.100000
0x6ac55978e968f1c768a979315c6615d31554ff66,1,1,25.650000
0x6acce2a36e0d41d38729101dd09f599f7ca8690c,1,1,0.100000
0x6ada0dd127ac81558b947955a6a2c33d2d3395fe,1,1,23.580000
0x6ae1e89b5f58353aba1cfd3afb70855b7ee04e7b,1,1,0.010000
0x6ae6862c13d5af91e021415dbf79eb14a0a314c4,1,1,204.000000
0x6aecbe2b02d92a31ca2f168132a1e28e26e76df9,1,1,0.010000
0x6aee087dad218a53f38390154e1b4b583e8cc4a9,1,1,0.100000
0x6af0b613511130eb33ba5d3ffdfd28923c42c0b2,1,1,0.100000
0x6b08a459f3a02931d056ed3646b6751e55972747,1,1,12.820000
0x6b10ddcd5ab0e00a87d02c7f11188f55474bb1ef,1,1,0.006000
0x6b2479e71ebb4ba5ec029db4207b58d49f5eb0a4,1,1,32.790000
0x6b2c0e0bb612bf6c40fb32e9680c2d337fe42ad2,1,1,119.104956
0x6b366cdedbd3faf9f289d6dffda5b66487a45db5,1,1,23.500000
0x6b389036042623245915261ea03d53d9ccb882c3,1,1,20.400000
0x6b4eef4cf27d8557b03d9f40629d1d820283e8f4,1,1,101.000000
0x6b5977394b05b02136a0eecd92aa3812ec4bd044,1,1,44.930000
0x6b5c9eb5c5e3a8818f0798e8b5ef4de3a596858c,1,1,5.730000
0x6b64dc85574cf1e4715f70b53ed1870863b4c073,1,1,74.080000
0x6b71b83c6b0286ada3f819b96277a5d7e6787bf1,1,1,20.280000
0x6b723c06c330db67e7e339d9dcfc616f2780ea95,1,1,350.000000
0x6b75b5d7590601c007c0ad25bf2cb353ab830c4a,1,1,0.002000
0x6b852f43fface22f82a5d3105b53f1cd31c6c7c6,1,1,10.980000
0x6b8c96ce6bc31838f18e2618f03e423efe924372,1,1,0.220000
0x6ba1ea1dff1dd3859d768755879f2b7534a2cd3c,1,1,0.005000
0x6bbfd55f18f8d264c654db60737b071b12e44b99,1,1,0.100000
0x6bd76d69703624e130bb724414b95c2503f9d2cc,1,1,0.100000
0x6be205af9ce2d6e1db0700e91caaf638705f6503,1,1,0.010000
0x6c008e5e6bf4e6a5af4d2a033b69cf3884ee17f0,1,1,0.010000
0x6c04078bd83891af1e78ac341469d4633a6d0f1e,1,1,0.100000
0x6c14f99a9130f7d55b51bdb3214d4a6ef60a9bb0,1,1,0.100000
0x6c30ed237cba2cebfd84c9c48a93d50bdbdf3325,1,1,0.010000
0x6c349f3e53e8c06ac03ded97aac9bf399fce7fbb,1,1,58.190000
0x6c3b46f8eccfeed54005dbc8b90813988e3c7bdf,1,1,0.200000
0x6c4c59f62d200b3e06c2b83f687ef9da4fb50d63,1,1,0.100000
0x6c5399e4badbda5c0b47008ff78c46949377b43a,1,1,204.000000
0x6c573ba28608115103b786ba64f335b2c6d965ce,1,1,25.510000
0x6c71c1aa144f7577c1043b2878f6f23e6cf45a9c,1,1,10.000000
0x6c7707a94d3c92a79f93584bcadc90196b0ba368,1,1,0.004000
0x6c7f62e44bbf7742febddf5644b6025782fb6f51,1,1,20.000000
0x6c85e89fc3e25f46c15f9d6212a70a5b08a20649,1,1,0.100000
0x6c896bbf847d0014ea8ba4815ac177140eba205e,1,1,0.100000
0x6c8bed4b34d8264ed18f0cf69681f27d6c270165,1,1,0.100000
0x6c8c096497ed4c195a94e50d2bde3b79f2646cc3,1,1,32.360000
0x6c90a3924c0787fd84329ab3ae3a8a9e98a1e6c9,1,1,0.010000
0x6c963f8b127d93c7e9c13803fe25d6e65961c5db,1,1,0.010000
0x6ca114994ad54edc85cf5b3fa01299daae6e9c98,1,1,0.010000
0x6ca26e615b17a71d1726050762cec3bd6742c029,1,1,0.000050
0x6cb9f613f8068f057cdd46708a1c5592e089ae2d,1,1,1.490000
0x6cd83e0db12197919df285f545ee9b8144ee3f74,1,1,113.850000
0x6cd84a27aac003ac92670c426d2d71aef66ab477,1,1,0.900000
0x6cd976de80e6e7441a09ba6cb14814c06714591a,1,1,512.500000
0x6d10bb3e6f6ef6bb928636e53a0804d81512f948,1,1,5.050000
0x6d1348cb409e14b40828febb5d09ecb734a35b24,1,1,0.100000
0x6d2415aa711a09e785e9235af98e8a8c537fde77,1,1,0.010000
0x6d2a6978fbc414b1e1fab2caf150237798146aed,1,1,0.020000
0x6d2e7b3067f43838e4159a897f6d3ea3224f18de,1,1,0.100000
0x6d35ed9a4dbb9310ad2629b40bc902dd2eac0a1f,1,1,5.770000
0x6d4a695fa03f9ad3c14375316e5af72b744cf796,1,1,0.100000
0x6d4e719659ada29108ae3ad2658a1dfd3e651732,1,1,28.930000
0x6d6031f938dab42d2bad3a579ac4b3769814390d,1,1,0.100000
0x6d6e1f978b00e1040c1580d074b83c78ef5d9192,1,1,0.000000
0x6d70e2e833cbf254ab4f6da2d562c4255f373f86,1,1,0.100000
0x6d7535eac2b433be040b052dc0fe883f4acc6109,1,1,44.200000
0x6d80801136922757bb078d030db2f089bd112089,1,1,0.010000
0x6d86b1aceaeb40df61a4ca4e9bda1c8754c665ac,1,1,358.380000
0x6d8f888f7d01dd99ef225795f7b45ef12cc135ba,1,1,0.100000
0x6d9f21ab1712643effda90f3995a8af14f04b082,1,1,0.100000
0x6da5c06e6aeb184cbbc98575db08e440b46c91b2,1,1,120.006620
0x6dac2aafc93bb7c1a2b02faf5b647d8964857e3d,1,1,0.100000
0x6dc133bfa2aecf6642597efd8dc3fc8e9092770b,1,1,137.999801
